"","CAND_ID","CMTE_ID","LINKAGE_ID"
"770","H0MI10287","C00726042",237694
"771","H0MI10295","C00722553",237570
"772","H0MI10303","C00736512",237141
"773","H0MI10311","C00741884",238336
"774","H0MI11095","C00691535",236888
"775","H0MI11103","C00714006",239030
"776","H0MI11129","C00702654",238343
"777","H0MI11129","C00725259",238475
"778","H0MI11137","C00744607",238268
"779","H0MI11145","C00735910",238405
"780","H0MI12150","C00711036",238674
"781","H0MI12176","C00759712",239051
"782","H0MI13463","C00725937",237275
"783","H0MI13471","C00728386",238320
"784","H0MI13497","C00736926",238233
"785","H0MI13505","C00796839",242649
"786","H0MI13513","C00747576",237851
"787","H0MI13521","C00761098",237965
"788","H0MI14230","C00724799",239214
"789","H0MI14248","C00726794",237990
"790","H0MI14255","C00738120",237892
"791","H0MN01045","C00550707",235623
"792","H0MN01094","C00707190",237091
"793","H0MN01128","C00741025",237385
"794","H0MN02118","C00815993",244961
"795","H0MN02126","C00731281",238521
"796","H0MN02134","C00775320",245721
"797","H0MN02134","C00732925",238284
"798","H0MN02134","C00702662",237745
"799","H0MN02167","C00746875",237214
"800","H0MN03124","C00713461",237480
"801","H0MN03124","C00702670",237746
"802","H0MN03132","C00720730",238977
"803","H0MN04049","C00354688",234887
"804","H0MN04171","C00694976",237053
"805","H0MN04189","C00712331",239184
"806","H0MN04197","C00729905",238512
"807","H0MN04205","C00748962",239118
"808","H0MN04213","C00751545",239018
"809","H0MN05152","C00708701",237402
"810","H0MN05178","C00711689",237736
"811","H0MN05210","C00729582",237882
"812","H0MN05228","C00722918",238688
"813","H0MN05244","C00735209",237463
"814","H0MN05251","C00734533",237427
"815","H0MN05277","C00733139",238547
"816","H0MN05285","C00683318",236759
"817","H0MN06127","C00496513",235224
"818","H0MN06150","C00721001",237947
"819","H0MN07075","C00679464",236661
"820","H0MN07083","C00699488",236598
"821","H0MN07091","C00717959",238181
"822","H0MN07091","C00702688",239062
"823","H0MN07117","C00738385",238293
"824","H0MN08115","C00528851",235382
"825","H0MN08156","C00721498",238455
"826","H0MN66014","C00733790",238166
"827","H0MO01066","C00346080",234879
"828","H0MO01181","C00744094",238800
"829","H0MO01207","C00742650",239120
"830","H0MO01215","C00754507",239213
"831","H0MO02254","C00729558",237873
"832","H0MO03195","C00735589",238757
"833","H0MO03237","C00745505",238065
"834","H0MO04086","C00493783",235139
"835","H0MO04219","C00702001",237085
"836","H0MO04227","C00705350",236965
"837","H0MO04235","C00721530",238456
"838","H0MO04243","C00716381",239012
"839","H0MO05182","C00704197",236833
"840","H0MO05182","C00801522",243197
"841","H0MO05190","C00710194",238308
"842","H0MO05190","C00712463",239187
"843","H0MO05240","C00741330",237864
"844","H0MO06073","C00588822",235678
"845","H0MO06073","C00359034",234888
"846","H0MO06206","C00741736",237894
"847","H0MO07147","C00468355",235085
"848","H0MO07220","C00717355",237533
"849","H0MO07246","C00744490",238857
"850","H0MO07253","C00740639",237327
"851","H0MO07279","C00753541",237853
"852","H0MS01118","C00728444",237272
"853","H0MS02082","C00736223",238079
"854","H0MS02108","C00736652",238274
"855","H0MS03072","C00721860",238472
"856","H0MS03114","C00737213",237170
"857","H0MS04120","C00477323",235151
"858","H0MS04153","C00716654",237912
"859","H0MS04161","C00711416",239096
"860","H0MS04187","C00733857",238190
"861","H0MT00074","C00814590",244832
"862","H0MT00090","C00793182",244325
"863","H0MT00090","C00700963",237096
"864","H0MT00116","C00710509",237486
"865","H0MT01098","C00718585",238002
"866","H0MT01106","C00738989",237156
"867","H0MT01114","C00740761",237345
"868","H0NC01036","C00602979",235679
"869","H0NC01093","C00694000",236747
"870","H0NC01101","C00723445",238906
"871","H0NC02059","C00493783",235140
"872","H0NC02059","C00797878",244563
"873","H0NC02083","C00700922",236074
"874","H0NC02125","C00729277",237643
"875","H0NC02158","C00731885",238719
"876","H0NC03123","C00752345",237725
"877","H0NC03149","C00697250",236100
"878","H0NC03172","C00697649",236156
"879","H0NC03230","C00698555",236055
"880","H0NC03248","C00698753",236934
"881","H0NC03297","C00698787",236936
"882","H0NC03305","C00700419",237034
"883","H0NC03339","C00698985",236217
"884","H0NC03347","C00698506",236054
"885","H0NC03396","C00722173",237564
"886","H0NC03396","C00722181",238207
"887","H0NC03404","C00724567",237529
"888","H0NC04170","C00702159",236296
"889","H0NC04188","C00711101",238101
"890","H0NC04204","C00733162",238940
"891","H0NC04204","C00733154",238939
"892","H0NC04220","C00744847",244298
"893","H0NC06126","C00474353",236770
"894","H0NC06191","C00700740",236166
"895","H0NC06209","C00716159",238987
"896","H0NC06225","C00730952",239162
"897","H0NC06233","C00731430",237551
"898","H0NC06241","C00732651",239232
"899","H0NC06266","C00814475",244817
"900","H0NC07124","C00715300",237351
"901","H0NC07140","C00732040",237994
"902","H0NC07157","C00756320",238347
"903","H0NC08163","C00597112",235690
"904","H0NC08254","C00732800",237458
"905","H0NC09146","C00697748",236161
"906","H0NC09187","C00699660",237009
"907","H0NC09203","C00700641",236195
"908","H0NC09260","C00720300",238140
"909","H0NC09278","C00731562",237553
"910","H0NC09286","C00731919",238722
"911","H0NC10169","C00736868",238230
"912","H0NC10177","C00478933",236006
"913","H0NC10177","C00610444",235752
"914","H0NC10193","C00735092",238157
"915","H0NC10219","C00732529",238540
"916","H0NC11175","C00727800",238708
"917","H0NC11183","C00733105",238545
"918","H0NC11191","C00732099",238010
"919","H0NC11217","C00795773",244583
"920","H0NC11233","C00732958",238299
"921","H0NC11258","C00732107",238011
"922","H0NC12124","C00699363",236682
"923","H0NC12132","C00707158",237090
"924","H0ND01042","C00736256",238080
"925","H0NE01120","C00721472",238453
"926","H0NE01138","C00727727",238689
"927","H0NE01146","C00752485",237763
"928","H0NE02169","C00698779",236935
"929","H0NE02177","C00707497",237580
"930","H0NE03217","C00738823",237262
"931","H0NE03225","C00741868",238335
"932","H0NH01282","C00734491",237425
"933","H0NH01282","C00702696",238860
"934","H0NH01290","C00735001",238135
"935","H0NH01308","C00736322",237146
"936","H0NH01316","C00733543",238743
"937","H0NH02017","C00528851",235383
"938","H0NH02017","C00302570",234955
"939","H0NH02181","C00462861",235061
"940","H0NH02181","C00526210",235189
"941","H0NH02272","C00731026",239165
"942","H0NH02280","C00740357",239227
"943","H0NH02298","C00756338",238348
"944","H0NJ00027","C00747014",238804
"945","H0NJ01066","C00243428",234920
"946","H0NJ02098","C00577833",235468
"947","H0NJ02148","C00590810",235644
"948","H0NJ02155","C00702712",238418
"949","H0NJ02155","C00715466",237366
"950","H0NJ02171","C00732545",238713
"951","H0NJ02189","C00736496",237139
"952","H0NJ02197","C00731141",238677
"953","H0NJ02205","C00733949",238194
"954","H0NJ03153","C00528851",235384
"955","H0NJ03203","C00726190",238789
"956","H0NJ03211","C00727958",238382
"957","H0NJ03229","C00754937",238330
"958","H0NJ04086","C00554311",235219
"959","H0NJ04151","C00717611",237513
"960","H0NJ04185","C00745927",238603
"961","H0NJ05166","C00705053",236490
"962","H0NJ05174","C00775643",245722
"963","H0NJ05174","C00702720",237800
"964","H0NJ05174","C00706275",236776
"965","H0NJ05182","C00708347",239141
"966","H0NJ05224","C00729640",237886
"967","H0NJ05232","C00756809",237470
"968","H0NJ05240","C00755405",238771
"969","H0NJ06206","C00703587",236030
"970","H0NJ06214","C00709832",239117
"971","H0NJ06222","C00720441",238107
"972","H0NJ06230","C00736538",237143
"973","H0NJ06248","C00742551",238573
"974","H0NJ07261","C00763250",238633
"975","H0NJ07261","C00703058",236707
"976","H0NJ07261","C00702738",237801
"977","H0NJ07261","C00775650",245723
"978","H0NJ07279","C00711572",237718
"979","H0NJ07279","C00702746",237802
"980","H0NJ07287","C00738401",238294
"981","H0NJ08129","C00720979",239115
"982","H0NJ08137","C00727933",238381
"983","H0NJ08145","C00743161",238948
"984","H0NJ09176","C00697987",236090
"985","H0NJ09192","C00739219",239179
"986","H0NJ09200","C00739581",238725
"987","H0NJ09218","C00742874",238022
"988","H0NJ10208","C00713271",238628
"989","H0NJ10216","C00713891",238637
"990","H0NJ10232","C00740720",237342
"991","H0NJ10240","C00758565",238620
"992","H0NJ11024","C00722199",238208
"993","H0NJ11149","C00730192",238128
"994","H0NJ12204","C00716829",237518
"995","H0NM01171","C00713651",238223
"996","H0NM01189","C00724245",237978
"997","H0NM02211","C00695965",236334
"998","H0NM02229","C00717306",237531
"999","H0NM02237","C00742114",238910
"1000","H0NM03045","C00469445",235095
"1001","H0NM03052","C00698878",236276
"1002","H0NM03052","C00756619",237316
"1003","H0NM03060","C00701771",236244
"1004","H0NM03086","C00703306",236685
"1005","H0NM03102","C00704049",237074
"1006","H0NM03110","C00705483",238500
"1007","H0NM03136","C00706325",236783
"1008","H0NM03185","C00716308",239010
"1009","H0NM03201","C00716480",237769
"1010","H0NM03219","C00719419",237761
"1011","H0NM03235","C00734988",238134
"1012","H0NV00062","C00756411",237314
"1013","H0NV01219","C00725507",238491
"1014","H0NV01268","C00748137",238360
"1015","H0NV02209","C00726810",237991
"1016","H0NV02217","C00730648",237898
"1017","H0NV02233","C00741991",237452
"1018","H0NV02241","C00747410",237922
"1019","H0NV02258","C00743864",238026
"1020","H0NV03132","C00702761",239175
"1021","H0NV03132","C00717322",237532
"1022","H0NV03140","C00724013",238150
"1023","H0NV04015","C00694711",237117
"1024","H0NV04015","C00702779",239176
"1025","H0NV04023","C00775692",245344
"1026","H0NV04023","C00700898",236072
"1027","H0NV04023","C00773549",245215
"1028","H0NV04049","C00709345",238623
"1029","H0NV04056","C00711077",238099
"1030","H0NV04064","C00713487",237481
"1031","H0NV04106","C00731687",237751
"1032","H0NV04114","C00728964",238444
"1033","H0NV04122","C00742288",238057
"1034","H0NV04130","C00743534",238876
"1035","H0NV04155","C00741579",237879
"1036","H0NY00089","C00730077",238449
"1037","H0NY01186","C00711564",237717
"1038","H0NY01202","C00728832",237421
"1039","H0NY01210","C00730051",237653
"1040","H0NY01244","C00810549",244270
"1041","H0NY02176","C00473777",235096
"1042","H0NY02192","C00706549",236904
"1043","H0NY02218","C00728246",237252
"1044","H0NY02226","C00728220",237250
"1045","H0NY02234","C00729954",238515
"1046","H0NY02267","C00732768",237456
"1047","H0NY02275","C00730028",238518
"1048","H0NY02291","C00745802",238040
"1049","H0NY02309","C00750265",238506
"1050","H0NY03059","C00691709",236962
"1051","H0NY03067","C00699413",236596
"1052","H0NY03075","C00712398",239185
"1053","H0NY03083","C00775726",245809
"1054","H0NY03083","C00762237",238936
"1055","H0NY03083","C00721365",237850
"1056","H0NY03091","C00756577",237315
"1057","H0NY04057","C00465054",235109
"1058","H0NY04099","C00484774",235121
"1059","H0NY04123","C00731760",237753
"1060","H0NY04131","C00737841",238838
"1061","H0NY04156","C00743955",238797
"1062","H0NY05070","C00704585",236847
"1063","H0NY05088","C00797100",242671
"1064","H0NY06060","C00711168",238433
"1065","H0NY06078","C00712216",237595
"1066","H0NY06086","C00731802",237775
"1067","H0NY07084","C00695957",236333
"1068","H0NY07092","C00727644",238918
"1069","H0NY07100","C00733055",238543
"1070","H0NY08090","C00724468",239149
"1071","H0NY09080","C00695437",236573
"1072","H0NY09114","C00735548",238756
"1073","H0NY09122","C00743013",237619
"1074","H0NY09122","C00743005",237618
"1075","H0NY10070","C00703231",236714
"1076","H0NY10088","C00710657",237491
"1077","H0NY10096","C00714824",238981
"1078","H0NY10104","C00695106",236589
"1079","H0NY10112","C00733170",238941
"1080","H0NY10138","C00739201",239173
"1081","H0NY11078","C00702787",237812
"1082","H0NY11078","C00694778",236926
"1083","H0NY11086","C00704288",236843
"1084","H0NY11094","C00724682",237375
"1085","H0NY11102","C00750893",239209
"1086","H0NY12175","C00698068",236665
"1087","H0NY12209","C00759050",238060
"1088","H0NY13074","C00470807",236016
"1089","H0NY13074","C00656751",236295
"1090","H0NY13108","C00701367",235983
"1091","H0NY13116","C00715870",237194
"1092","H0NY13124","C00700971",237097
"1093","H0NY13140","C00728055",238921
"1094","H0NY13157","C00737544",238588
"1095","H0NY14247","C00706234",236342
"1096","H0NY14254","C00709162",237997
"1097","H0NY14262","C00709758",238645
"1098","H0NY14270","C00712190",237324
"1099","H0NY14288","C00713073",237678
"1100","H0NY14296","C00712257",238530
"1101","H0NY14304","C00709527",238008
"1102","H0NY14320","C00720789",237958
"1103","H0NY14346","C00738336",237627
"1104","H0NY14353","C00717249",237616
"1105","H0NY14361","C00751362",239077
"1106","H0NY15111","C00470997",235057
"1107","H0NY15160","C00699744",237011
"1108","H0NY15178","C00700732",236165
"1109","H0NY15186","C00701862",237061
"1110","H0NY15194","C00703603",236031
"1111","H0NY15210","C00707281",235908
"1112","H0NY15228","C00707554",237582
"1113","H0NY15236","C00707901",238201
"1114","H0NY15244","C00715037",237591
"1115","H0NY15269","C00720417",238163
"1116","H0NY15277","C00717256",237525
"1117","H0NY15293","C00703132",236389
"1118","H0NY15301","C00741926",237445
"1119","H0NY16135","C00708941",238774
"1120","H0NY16143","C00709196",237998
"1121","H0NY16168","C00726273",238792
"1122","H0NY17158","C00707000",236363
"1123","H0NY17174","C00711150",238432
"1124","H0NY17182","C00712513",239189
"1125","H0NY17208","C00723437",238905
"1126","H0NY17216","C00723700",237527
"1127","H0NY17224","C00723791",237408
"1128","H0NY17240","C00724997",237783
"1129","H0NY17265","C00727693",238920
"1130","H0NY17273","C00728600",238399
"1131","H0NY17281","C00731422",237550
"1132","H0NY17299","C00732636",239231
"1133","H0NY17315","C00737254",238770
"1134","H0NY17323","C00742056",238338
"1135","H0NY17349","C00757369",237358
"1136","H0NY18065","C00240986",234901
"1137","H0NY18172","C00702795",237813
"1138","H0NY18172","C00701433",235987
"1139","H0NY19188","C00714907",237585
"1140","H0NY19204","C00702803",237814
"1141","H0NY19204","C00737650",238593
"1142","H0NY19212","C00754267",238847
"1143","H0NY20079","C00458893",234979
"1144","H0NY20095","C00528851",235385
"1145","H0NY20095","C00493783",235141
"1146","H0NY20111","C00818963",245816
"1147","H0NY20111","C00701755",236242
"1148","H0NY22091","C00751891",237232
"1149","H0NY23123","C00706093",236368
"1150","H0NY24063","C00702191",236807
"1151","H0NY25078","C00528851",235386
"1152","H0NY25094","C00736736",237546
"1153","H0NY25102","C00741439",237866
"1154","H0NY26068","C00557223",235518
"1155","H0NY26076","C00739912",237287
"1156","H0NY26084","C00740969",237383
"1157","H0NY27082","C00694547",237000
"1158","H0NY27090","C00737569",238590
"1159","H0NY27090","C00706788",236524
"1160","H0NY27090","C00055582",234751
"1161","H0NY27108","C00713859",238819
"1162","H0NY27116","C00715847",237192
"1163","H0NY27124","C00721415",238439
"1164","H0NY27140","C00737528",238587
"1165","H0NY29054","C00464032",235062
"1166","H0OH01099","C00711630",237721
"1167","H0OH01107","C00726059",237696
"1168","H0OH01123","C00743120",238946
"1169","H0OH02139","C00728584",238398
"1170","H0OH02154","C00759852",237933
"1171","H0OH03095","C00706143",236339
"1172","H0OH03111","C00736462",237137
"1173","H0OH04085","C00766691",239352
"1174","H0OH04085","C00712224",238999
"1175","H0OH04093","C00712760",237628
"1176","H0OH05090","C00701300",236738
"1177","H0OH06189","C00476820",235159
"1178","H0OH07021","C00239905",235119
"1179","H0OH07146","C00734442",237377
"1180","H0OH07153","C00737288",238778
"1181","H0OH09142","C00736488",237138
"1182","H0OH09142","C00736520",237142
"1183","H0OH09159","C00733931",238193
"1184","H0OH09167","C00734327",238238
"1185","H0OH09175","C00721456",238442
"1186","H0OH10116","C00713743",238249
"1187","H0OH10132","C00729137",238661
"1188","H0OH11098","C00724609",240580
"1189","H0OH11098","C00724609",237542
"1190","H0OH11106","C00767277",239427
"1191","H0OH11114","C00727818",238709
"1192","H0OH11122","C00728337",239582
"1193","H0OH11122","C00728337",237270
"1194","H0OH12062","C00347492",234884
"1195","H0OH12179","C00724047",238171
"1196","H0OH12187","C00726604",238698
"1197","H0OH12195","C00729673",237598
"1198","H0OH12229","C00749135",238596
"1199","H0OH13201","C00765479",239250
"1200","H0OH13219","C00739318",239181
"1201","H0OH14084","C00722637",238649
"1202","H0OH15131","C00765859",239277
"1203","H0OH15131","C00712554",239201
"1204","H0OH15149","C00725754",238655
"1205","H0OH15164","C00758391",239042
"1206","H0OH16097","C00528851",235387
"1207","H0OH16121","C00727792",238707
"1208","H0OH18077","C00466516",235075
"1209","H0OH18077","C00493783",235142
"1210","H0OH18101","C00779041",240822
"1211","H0OH18143","C00737791",238836
"1212","H0OK01147","C00724336",237984
"1213","H0OK02210","C00719831",239223
