"","FEC_index","CAND_NAME","CAND_PTY_AFFILIATION","CAND_ID","CAND_OFFICE_ST","CAND_OFFICE_DISTRICT","Last_Name_FEC","CAND_PTY_AFFILIATION_processed"
"3392","3392","TAYLOR, KANDISS SHARPE DR","REP","S0GA00641","GA","0","TAYLOR","GOP"
"3393","3393","GRAYSON, DERRICK E REV","REP","S0GA00658","GA","0","GRAYSON","GOP"
"3394","3394","SKRBIC, LJUBO","REP","S0GA00690","GA","0","SKRBIC","GOP"
"3395","3395","CHAMBLISS, C SAXBY","REP","S2GA00118","GA","0","CHAMBLISS","GOP"
"3396","3396","SADDLER, LATHAM","REP","S2GA00175","GA","0","SADDLER","GOP"
"3397","3397","KING, KELVIN","REP","S2GA00183","GA","0","KING","GOP"
"3398","3398","BLACK, GARY","REP","S2GA00209","GA","0","BLACK","GOP"
"3399","3399","CRAIG, JARED B ESQ","REP","S2GA00217","GA","0","CRAIG","GOP"
"3400","3400","WALKER, HERSCHEL MR.","REP","S2GA00225","GA","0","WALKER","GOP"
"3401","3401","CLARK, JOSHUA STEPHEN","REP","S2GA00266","GA","0","CLARK","GOP"
"3402","3402","BARTELL, ELBERT (AL)","REP","S4GA11038","GA","0","BARTELL","GOP"
"3403","3403","KINGSTON, JOHN H SR REP","REP","S4GA11210","GA","0","KINGSTON","GOP"
"3404","3404","GRAYSON, DERRICK EARL","REP","S4GA11236","GA","0","GRAYSON","GOP"
"3405","3405","PERDUE, DAVID","REP","S4GA11285","GA","0","PERDUE","GOP"
"3406","3406","ISAKSON, JOHN HARDY","REP","S6GA00119","GA","0","ISAKSON","GOP"
"3407","3407","FORTUIN, JOHN","GRE","S0GA00617","GA","0","FORTUIN","GRE"
"3408","3408","BARTELL, ELBERT(AL)","IND","S0GA00443","GA","0","BARTELL","IND"
"3409","3409","STOVALL, VALENCIA","IND","S0GA00625","GA","0","STOVALL","IND"
"3410","3410","BUCKLEY, ALLEN","IND","S4GA11103","GA","0","BUCKLEY","IND"
"3411","3411","CHASE, OLIVER","LIB","S2GA00274","GA","0","CHASE","LIB"
"3412","3412","HIRONO, MAZIE K.","DEM","S2HI00106","HI","0","HIRONO","DEM"
"3413","3413","SCHATZ, BRIAN","DEM","S4HI00136","HI","0","SCHATZ","DEM"
"3414","3414","DALHOUSE, TIMOTHY ALAN MR.","REP","S2HI00197","HI","0","DALHOUSE","GOP"
"3415","3415","BONOAN, FEENA","LIB","S2HI00171","HI","0","BONOAN","LIB"
"3416","3416","CHRISTIAN, WALLYN","REP","S2HI00221","HI","0","CHRISTIAN","GOP"
"3417","3417","FIEGEN, THOMAS L","DEM","S0IA00119","IA","0","FIEGEN","DEM"
"3418","3418","MAURO, EDDIE J","DEM","S0IA00150","IA","0","MAURO","DEM"
"3419","3419","GRAHAM, KIMBERLY","DEM","S0IA00168","IA","0","GRAHAM","DEM"
"3420","3420","GREENFIELD, THERESA","DEM","S0IA00176","IA","0","GREENFIELD","DEM"
"3421","3421","MUHLBAUER, DAVE MR.","DEM","S2IA00149","IA","0","MUHLBAUER","DEM"
"3422","3422","HURST, GLENN","DEM","S2IA00156","IA","0","HURST","DEM"
"3423","3423","FINKENAUER, ABBY","DEM","S2IA00164","IA","0","FINKENAUER","DEM"
"3424","3424","FRANKEN, MICHAEL T","DEM","S2IA00172","IA","0","FRANKEN","DEM"
"3425","3425","HARKIN, THOMAS RICHARD","DEM","S4IA00020","IA","0","HARKIN","DEM"
"3426","3426","GRASSLEY, CHARLES E","REP","S0IA00028","IA","0","GRASSLEY","GOP"
"3427","3427","CARLIN, JAMES M.","REP","S2IA00131","IA","0","CARLIN","GOP"
"3428","3428","WHITAKER, MATTHEW GEORGE ""MATT""","REP","S4IA00095","IA","0","WHITAKER","GOP"
"3429","3429","ERNST, JONI K","REP","S4IA00129","IA","0","ERNST","GOP"
"3430","3430","HERZOG, SUZANNE","IND","S0IA00184","IA","0","HERZOG","IND"
"3431","3431","STEWART, RICK","LIB","S4IA00194","IA","0","STEWART","LIB"
"3432","3432","JORDAN, PAULETTE","DEM","S0ID00180","ID","0","JORDAN","DEM"
"3433","3433","ROTH, DAVID JORDAN","DEM","S2ID00178","ID","0","ROTH","DEM"
"3434","3434","PURSLEY, BENJAMIN","DEM","S2ID00194","ID","0","PURSLEY","DEM"
"3435","3435","TROTTER, JAMES SCOTT","REP","S2ID00129","ID","0","TROTTER","GOP"
"3436","3436","BOURN, BRENDA","REP","S2ID00160","ID","0","BOURN","GOP"
"3437","3437","TURNBULL, RAMONT","REP","S2ID00186","ID","0","TURNBULL","GOP"
"3438","3438","CRAPO, MICHAEL D","REP","S8ID00027","ID","0","CRAPO","GOP"
"3439","3439","WRITZ, RAYMOND J","CON","S6ID00104","ID","0","WRITZ","CON"
"3440","3440","CLEVELAND, SCOTT OH","UN","S2ID00145","ID","0","CLEVELAND","UN"
"3441","3441","RISCH, JAMES E MR.","UNK","S8ID00092","ID","0","RISCH","UNK"
"3442","3442","DURBIN, RICHARD J.","DEM","S6IL00151","IL","0","DURBIN","DEM"
"3443","3443","DUCKWORTH, L. TAMMY","DEM","S6IL00292","IL","0","DUCKWORTH","DEM"
"3444","3444","HUBBARD, PEGGY","REP","S0IL00501","IL","0","HUBBARD","GOP"
"3445","3445","CHLEBEK, CASEY","REP","S0IL00550","IL","0","CHLEBEK","GOP"
"3446","3446","OBERWEIS, JAMES D ""JIM""","REP","S2IL00119","IL","0","OBERWEIS","GOP"
"3447","3447","ARVIEW, TIMOTHY C","REP","S2IL00150","IL","0","ARVIEW","GOP"
"3448","3448","CRUZ, ROBERT ROB","REP","S2IL00168","IL","0","CRUZ","GOP"
"3449","3449","PITON, ROBERT ""BOBBY""","REP","S2IL00184","IL","0","PITON","GOP"
"3450","3450","CHLEBEK, CASEY","REP","S2IL00200","IL","0","CHLEBEK","GOP"
"3451","3451","DUBIEL, MATTHEW JAMES","REP","S2IL00259","IL","0","DUBIEL","GOP"
"3452","3452","SALVI, KATHY RAYE","REP","S2IL00267","IL","0","SALVI","GOP"
"3453","3453","TRUAX, DOUGLAS LEE","REP","S4IL00438","IL","0","TRUAX","GOP"
"3454","3454","MARSHALL, ROBERT","REP","S6IL00185","IL","0","MARSHALL","GOP"
"3455","3455","MALOUF, DANIEL","LIB","S0IL00618","IL","0","MALOUF","LIB"
"3456","3456","REDPATH, WILLIAM MR.","LIB","S2IL00226","IL","0","REDPATH","LIB"
"3457","3457","WILSON, WILLIE","OTH","S0IL00568","IL","0","WILSON","OTH"
"3458","3458","HILL, BARON P","DEM","S0IN00061","IN","0","HILL","DEM"
"3459","3459","DONNELLY, JOSEPH S","DEM","S2IN00091","IN","0","DONNELLY","DEM"
"3460","3460","KHAALIQ, HANEEFAH MS.","DEM","S2IN00133","IN","0","KHAALIQ","DEM"
"3461","3461","MCCRAY, VALERIE L DR","DEM","S2IN00166","IN","0","MCCRAY","DEM"
"3462","3462","MCDERMOTT, THOMAS M. JR","DEM","S2IN00208","IN","0","MCDERMOTT","DEM"
"3463","3463","BAYH, EVAN","DEM","S8IN00049","IN","0","BAYH","DEM"
"3464","3464","BATES, DON JR","REP","S0IN00111","IN","0","BATES","GOP"
"3465","3465","NIEDERBERGER, DANIEL MR","REP","S2IN00182","IN","0","NIEDERBERGER","GOP"
"3466","3466","YOUNG, TODD CHRISTOPHER","REP","S6IN00191","IN","0","YOUNG","GOP"
"3467","3467","BRAUN, MIKE","REP","S8IN00171","IN","0","BRAUN","GOP"
"3468","3468","ROKITA, THEODORE EDWARD","REP","S8IN00189","IN","0","ROKITA","GOP"
"3469","3469","SCENIAK, JAMES","LIB","S2IN00299","IN","0","SCENIAK","LIB"
"3470","3470","SCENIAK, JAMES","LIB","S2IN00307","IN","0","SCENIAK","LIB"
"3471","3471","WIESNER, PATRICK","DEM","S0KS00166","KS","0","WIESNER","DEM"
"3472","3472","GRISSOM, BARRY","DEM","S0KS00232","KS","0","GRISSOM","DEM"
"3473","3473","REDDI, USHA","DEM","S0KS00307","KS","0","REDDI","DEM"
"3474","3474","BOLLIER, BARBARA","DEM","S0KS00323","KS","0","BOLLIER","DEM"
"3475","3475","HOLLAND, MARK R. REV.","DEM","S2KS00113","KS","0","HOLLAND","DEM"
"3476","3476","KLINGENBERG, ROBERT JOSEPH","DEM","S2KS00121","KS","0","KLINGENBERG","DEM"
"3477","3477","BUSKIRK, PAUL","DEM","S2KS00139","KS","0","BUSKIRK","DEM"
"3478","3478","MARSHALL, ROGER W","REP","H6KS01179","KS","0","MARSHALL","GOP"
"3479","3479","MORAN, JERRY","REP","S0KS00091","KS","0","MORAN","GOP"
"3480","3480","LATURNER, JAKE","REP","S0KS00208","KS","0","LATURNER","GOP"
"3481","3481","KOBACH, KRIS","REP","S0KS00257","KS","0","KOBACH","GOP"
"3482","3482","MARSHALL, ROGER W","REP","S0KS00315","KS","0","MARSHALL","GOP"
"3483","3483","HAMILTON, BOB","REP","S0KS00349","KS","0","HAMILTON","GOP"
"3484","3484","ROBERTS, PAT","REP","S6KS00080","KS","0","ROBERTS","GOP"
"3485","3485","ROTHMULLER, ERIC","DEM","S0KY00388","KY","0","ROTHMULLER","DEM"
"3486","3486","BOOKER, CHARLES","DEM","S0KY00420","KY","0","BOOKER","DEM"
"3487","3487","TOBIN, MARY ANN","DEM","S0KY00438","KY","0","TOBIN","DEM"
"3488","3488","GAO, RUTH DR.","DEM","S2KY00111","KY","0","GAO","DEM"
"3489","3489","FISCHER, GREGORY EDWARD","DEM","S8KY00241","KY","0","FISCHER","DEM"
"3490","3490","PAUL, RAND","REP","S0KY00156","KY","0","PAUL","GOP"
"3491","3491","THONEY, ROGER","REP","S0KY00198","KY","0","THONEY","GOP"
"3492","3492","MCCONNELL, MITCH","REP","S2KY00012","KY","0","MCCONNELL","GOP"
"3493","3493","STAINFIELD, TAMI L.","REP","S2KY00137","KY","0","STAINFIELD","GOP"
"3494","3494","BIERY, DAVID","IND","S2KY00103","KY","0","BIERY","IND"
"3495","3495","BARRON, STEPHEN BRADLEY","LIB","S0KY00396","KY","0","BARRON","LIB"
"3496","3496","BIERY, DAVID","LIB","S2KY00145","KY","0","BIERY","LIB"
"3497","3497","PIERCE, ANTOINE","DEM","S0LA00311","LA","0","PIERCE","DEM"
"3498","3498","WENSTRUP, PETER","DEM","S0LA00345","LA","0","WENSTRUP","DEM"
"3499","3499","PERKINS, ADRIAN","DEM","S0LA00386","LA","0","PERKINS","DEM"
"3500","3500","MIXON, LUKE","DEM","S2LA00135","LA","0","MIXON","DEM"
"3501","3501","CHAMBERS, GARY JR.","DEM","S2LA00150","LA","0","CHAMBERS","DEM"
"3502","3502","STEIB, SYRITA","DEM","S2LA00168","LA","0","STEIB","DEM"
"3503","3503","JOHN, CHRIS","DEM","S4LA00040","LA","0","JOHN","DEM"
"3504","3504","VITTER, DAVID B","REP","S4LA00057","LA","0","VITTER","GOP"
"3505","3505","KENNEDY, JOHN NEELY","REP","S4LA00065","LA","0","KENNEDY","GOP"
"3506","3506","CASSIDY, WILLIAM M.","REP","S4LA00107","LA","0","CASSIDY","GOP"
"3507","3507","FLEMING, JOHN C JR","REP","S6LA00318","LA","0","FLEMING","GOP"
"3508","3508","BILLIOT, BERYL MR","NOP","S6LA00441","LA","0","BILLIOT","NOP"
"3509","3509","KENNEDY, JOSEPH P III","DEM","H2MA04073","MA","0","KENNEDY","DEM"
"3510","3510","PEMBERTON, STEVE","DEM","S0MA00182","MA","0","PEMBERTON","DEM"
"3511","3511","KENNEDY, JOSEPH P III","DEM","S0MA00208","MA","0","KENNEDY","DEM"
"3512","3512","WARREN, ELIZABETH","DEM","S2MA00170","MA","0","WARREN","DEM"
"3513","3513","MARKEY, EDWARD SEN.","DEM","S4MA00028","MA","0","MARKEY","DEM"
"3514","3514","O'CONNOR, KEVIN J","REP","S0MA00232","MA","0","O'CONNOR","GOP"
"3515","3515","GOMEZ, GABRIEL","REP","S4MA00184","MA","0","GOMEZ","GOP"
"3516","3516","HERR, BRIAN","REP","S4MA00234","MA","0","HERR","GOP"
"3517","3517","KINGSTON, JOHN MR","REP","S8MA00318","MA","0","KINGSTON","GOP"
"3518","3518","MAZZUCHELLI, EDWARD JAMES","IND","S0MA00240","MA","0","MAZZUCHELLI","IND"
"3519","3519","SMITH, MICHELLE LAURENCE MS","DEM","S2MD00529","MD","0","SMITH","DEM"
"3520","3520","CARDIN, BENJAMIN L","DEM","S6MD03177","MD","0","CARDIN","DEM"
"3521","3521","VAN HOLLEN, CHRIS","DEM","S6MD03441","MD","0","VAN","DEM"
"3522","3522","TARANTIN, JAMES","REP","S2MD00552","MD","0","TARANTIN","GOP"
"3523","3523","THORMANN, JOHN H. IV","REP","S2MD00586","MD","0","THORMANN","GOP"
"3524","3524","FRIEND, LORIE R","REP","S2MD00602","MD","0","FRIEND","GOP"
"3525","3525","GIDEON, SARA","DEM","S0ME00111","ME","0","GIDEON","DEM"
"3526","3526","COLLINS, SUSAN M.","REP","S6ME00159","ME","0","COLLINS","GOP"
"3527","3527","KING, ANGUS S. JR.","IND","S2ME00109","ME","0","KING","IND"
"3528","3528","LINN, MAX MR.","IND","S8ME00163","ME","0","LINN","IND"
"3529","3529","SAVAGE, LISA JILL","UNK","S0ME00137","ME","0","SAVAGE","UNK"
"3530","3530","PETERS, GARY","DEM","S4MI00355","MI","0","PETERS","DEM"
"3531","3531","STABENOW, DEBBIE","DEM","S8MI00281","MI","0","STABENOW","DEM"
"3532","3532","CARR, BOB","REP","S4MI00298","MI","0","CARR","GOP"
"3533","3533","JAMES, JOHN","REP","S8MI00372","MI","0","JAMES","GOP"
"3534","3534","FRANKEN, AL","DEM","S8MN00438","MN","0","FRANKEN","DEM"
"3535","3535","SMITH, TINA","DEM","S8MN00578","MN","0","SMITH","DEM"
"3536","3536","BARRETT, ROBERT PAUL MR JR.","REP","S0MN00294","MN","0","BARRETT","GOP"
"3537","3537","LEWIS, JASON","REP","S0MN00328","MN","0","LEWIS","GOP"
"3538","3538","ORTMAN, JULIANNE","REP","S4MN00361","MN","0","ORTMAN","GOP"
"3539","3539","HOUSLEY, KARIN","REP","S8MN00586","MN","0","HOUSLEY","GOP"
"3540","3540","OVERBY, PAULA MIRARE","DFL","S0MN00336","MN","0","OVERBY","DFL"
"3541","3541","KLOBUCHAR, AMY","DFL","S6MN00267","MN","0","KLOBUCHAR","DFL"
"3542","3542","PAINTER, RICHARD","DFL","S8MN00628","MN","0","PAINTER","DFL"
"3543","3543","TROOIEN, JERRY","IND","S8MN00636","MN","0","TROOIEN","IND"
"3544","3544","SHEPARD, TIMOTHY JACOB","DEM","S2MO00460","MO","0","SHEPARD","DEM"
"3545","3545","SIFTON, SCOTT MR.","DEM","S2MO00478","MO","0","SIFTON","DEM"
"3546","3546","KELLY, JEWEL WILLIAM JR","DEM","S2MO00494","MO","0","KELLY","DEM"
"3547","3547","KUNCE, LUCAS","DEM","S2MO00528","MO","0","KUNCE","DEM"
"3548","3548","TODER, SPENCER ROSS","DEM","S2MO00551","MO","0","TODER","DEM"
"3549","3549","ROSS, GENA DR.","DEM","S2MO00650","MO","0","ROSS","DEM"
"3550","3550","BUSCH VALENTINE, TRUDY","DEM","S2MO00692","MO","0","BUSCH","DEM"
"3551","3551","WRIGHT, CARLA (COFFEE)","DEM","S8MO00269","MO","0","WRIGHT","DEM"
"3552","3552","LONG, BILLY MR.","REP","H0MO07113","MO","0","LONG","GOP"
"3553","3553","BLUNT, ROY","REP","S0MO00183","MO","0","BLUNT","GOP"
"3554","3554","STEELMAN, SARAH H","REP","S2MO00403","MO","0","STEELMAN","GOP"
"3555","3555","GREITENS, ERIC","REP","S2MO00536","MO","0","GREITENS","GOP"
"3556","3556","SCHMITT, ERIC","REP","S2MO00544","MO","0","SCHMITT","GOP"
"3557","3557","MCQUEEN, ELDON DAN","REP","S2MO00577","MO","0","MCQUEEN","GOP"
"3558","3558","MCCLOSKEY, MARK T","REP","S2MO00585","MO","0","MCCLOSKEY","GOP"
"3559","3559","HARTZLER, VICKY J","REP","S2MO00593","MO","0","HARTZLER","GOP"
"3560","3560","SIMS, DAVID E. MR.","REP","S2MO00627","MO","0","SIMS","GOP"
"3561","3561","SCHATZ, DAVE","REP","S2MO00643","MO","0","SCHATZ","GOP"
"3562","3562","LONG, BILLY","REP","S2MO00726","MO","0","LONG","GOP"
"3563","3563","HAWLEY, JOSHUA DAVID SEN","REP","S8MO00160","MO","0","HAWLEY","GOP"
"3564","3564","SYKES, B COURTLAND","REP","S8MO00178","MO","0","SYKES","GOP"
"3565","3565","PRICE, STEVEN CRAIG","IND","S2MO00601","MO","0","PRICE","IND"
"3566","3566","WOOD, JOHN FREDERICK","IND","S2MO00734","MO","0","WOOD","IND"
"3567","3567","STRAUSS, NICHOLAS CRANE","UNK","S2MO00486","MO","0","STRAUSS","UNK"
"3568","3568","HARRIS, RONALD","DEM","S2MO00742","MO","0","HARRIS","DEM"
"3569","3569","ALLEN, ROBERT","REP","S2MO00775","MO","0","ALLEN","GOP"
"3570","3570","VENABLE, PAUL","CON","S2MO00866","MO","0","VENABLE","CON"
"3571","3571","ESPY, MICHAEL","DEM","S8MS00287","MS","0","ESPY","DEM"
"3572","3572","MCDANIEL, CHRISTOPHER BRIAN","REP","S4MS00120","MS","0","MCDANIEL","GOP"
"3573","3573","WICKER, ROGER SEN.","REP","S8MS00196","MS","0","WICKER","GOP"
"3574","3574","HYDE-SMITH, CINDY","REP","S8MS00261","MS","0","HYDE-SMITH","GOP"
"3575","3575","BALLARD, JACK","DEM","S0MT00116","MT","0","BALLARD","DEM"
"3576","3576","NEUMANN, CORA","DEM","S0MT00132","MT","0","NEUMANN","DEM"
"3577","3577","TESTER, R. JON","DEM","S6MT00162","MT","0","TESTER","DEM"
"3578","3578","BAUCUS, MAX","DEM","S8MT00010","MT","0","BAUCUS","DEM"
"3579","3579","DAINES, STEVE","REP","S2MT00096","MT","0","DAINES","GOP"
"3580","3580","REHBERG, DENNIS RAY","REP","S6MT00097","MT","0","REHBERG","GOP"
"3581","3581","DOWNING, TROY","REP","S8MT00218","MT","0","DOWNING","GOP"
"3582","3582","ROSENDALE, MATT","REP","S8MT00234","MT","0","ROSENDALE","GOP"
"3583","3583","CUNNINGHAM, CAL","DEM","S0NC00202","NC","0","CUNNINGHAM","DEM"
"3584","3584","SMITH, ERICA DANETTE","DEM","S0NC00343","NC","0","SMITH","DEM"
"3585","3585","JACKSON, JEFF","DEM","S2NC00356","NC","0","JACKSON","DEM"
"3586","3586","EDWARDS, AVA MARIE","DEM","S2NC00372","NC","0","EDWARDS","DEM"
"3587","3587","LAGRONE, TOBIAS EVERETT DR.","DEM","S2NC00398","NC","0","LAGRONE","DEM"
"3588","3588","WATKINS, RICHARD LEE DR.","DEM","S2NC00406","NC","0","WATKINS","DEM"
"3589","3589","NEWTON, EVERETTE (RETT) S.","DEM","S2NC00471","NC","0","NEWTON","DEM"
"3590","3590","BEASLEY, CHERI","DEM","S2NC00497","NC","0","BEASLEY","DEM"
"3591","3591","BOOKER, PATRICE CHRELLE","DEM","S2NC00554","NC","0","BOOKER","DEM"
"3592","3592","CARR, JAMES LESTER MR. JR.","DEM","S2NC00570","NC","0","CARR","DEM"
"3593","3593","JOHNSON, CONSTANCE LOV","DEM","S2NC00620","NC","0","JOHNSON","DEM"
"3594","3594","ANTOINE, GREGORY DR.","DEM","S2NC00711","NC","0","ANTOINE","DEM"
"3595","3595","COLON, ROBERT","DEM","S2NC00745","NC","0","COLON","DEM"
"3596","3596","WILLIAMS, MARCUS W.","DEM","S8NC00270","NC","0","WILLIAMS","DEM"
"3597","3597","SMITH, SANDY","REP","S0NC00293","NC","0","SMITH","GOP"
"3598","3598","BRIAN, LEE ANDREA MS","REP","S2NC00273","NC","0","BRIAN","GOP"
"3599","3599","WALKER, BRADLEY MARK","REP","S2NC00307","NC","0","WALKER","GOP"
"3600","3600","BORGHESE, RENE","REP","S2NC00349","NC","0","BORGHESE","GOP"
"3601","3601","GRIFFITHS, BENJAMIN","REP","S2NC00448","NC","0","GRIFFITHS","GOP"
"3602","3602","MCCRORY, PATRICK LLOYD","REP","S2NC00489","NC","0","MCCRORY","GOP"
"3603","3603","BUDD, THEODORE P","REP","S2NC00505","NC","0","BUDD","GOP"
"3604","3604","BANWART, JENNIFER ALEXIS","REP","S2NC00513","NC","0","BANWART","GOP"
"3605","3605","HARPER JR., KENNETH JABARI","REP","S2NC00521","NC","0","HARPER","GOP"
"3606","3606","COOKE, JOHN MARTIN MR. JR.","REP","S2NC00539","NC","0","COOKE","GOP"
"3607","3607","SIBHATU, LICHIA WOLDEGABREAL","REP","S2NC00547","NC","0","SIBHATU","GOP"
"3608","3608","EASTMAN, MAJORIE K","REP","S2NC00588","NC","0","EASTMAN","GOP"
"3609","3609","BRYANT, LEONARD L","REP","S2NC00596","NC","0","BRYANT","GOP"
"3610","3610","MOSS, CHARLES KENNETH","REP","S2NC00612","NC","0","MOSS","GOP"
"3611","3611","SHARMA, SIDDHANTH","REP","S2NC00646","NC","0","SHARMA","GOP"
"3612","3612","GADDY, SUSAN","REP","S2NC00778","NC","0","GADDY","GOP"
"3613","3613","BURR, RICHARD M","REP","S4NC00089","NC","0","BURR","GOP"
"3614","3614","TILLIS, THOM R. SEN.","REP","S4NC00162","NC","0","TILLIS","GOP"
"3615","3615","HOH, MATTHEW PATRICK MR","GRE","S2NC00562","NC","0","HOH","GRE"
"3616","3616","RHINEHARDT, KIMREY WOODARD MRS.","UN","S2NC00422","NC","0","RHINEHARDT","UN"
"3617","3617","WHITE, MARC MICHAEL","UN","S2NC00661","NC","0","WHITE","UN"
"3618","3618","LEWIS, MICHELLE ESTELLE","UN","S2NC00679","NC","0","LEWIS","UN"
"3619","3619","HEITKAMP, HEIDI","DEM","S2ND00099","ND","0","HEITKAMP","DEM"
"3620","3620","STEELE, MICHAEL REVEREND","DEM","S2ND00107","ND","0","STEELE","DEM"
"3621","3621","CHRISTIANSEN, KATRINA","DEM","S2ND00123","ND","0","CHRISTIANSEN","DEM"
"3622","3622","HOEVEN, JOHN","REP","S0ND00093","ND","0","HOEVEN","GOP"
"3623","3623","BECKER, RICK CLARK","REP","S2ND00115","ND","0","BECKER","GOP"
"3624","3624","CRAMER, KEVIN MR.","REP","S8ND00120","ND","0","CRAMER","GOP"
"3625","3625","BECKER, RICK","IND","S2ND00149","ND","0","BECKER","IND"
"3626","3626","SHELTON, ALISHA","DEM","S0NE00098","NE","0","SHELTON","DEM"
"3627","3627","NELSON, E BENJAMIN","DEM","S6NE00095","NE","0","NELSON","DEM"
"3628","3628","FISCHER, DEBRA S.","REP","S2NE00094","NE","0","FISCHER","GOP"
"3629","3629","SASSE, BENJAMIN E.","REP","S4NE00090","NE","0","SASSE","GOP"
"3630","3630","WATSON, TODD","REP","S4NE00157","NE","0","WATSON","GOP"
"3631","3631","SHAHEEN, JEANNE","DEM","S0NH00219","NH","0","SHAHEEN","DEM"
"3632","3632","HASSAN, MARGARET WOOD","DEM","S6NH00091","NH","0","HASSAN","DEM"
"3633","3633","AYOTTE, KELLY A","REP","S0NH00235","NH","0","AYOTTE","GOP"
"3634","3634","BOLDUC, DONALD C.","REP","S0NH00326","NH","0","BOLDUC","GOP"
"3635","3635","MESSNER, BRYANT 'CORKY' S.","REP","S0NH00334","NH","0","MESSNER","GOP"
"3636","3636","SIVALINGAM, TEJASINHA","REP","S2NH00207","NH","0","SIVALINGAM","GOP"
"3637","3637","SMITH, KEVIN H.","REP","S2NH00231","NH","0","SMITH","GOP"
"3638","3638","MORSE, CHUCK","REP","S2NH00249","NH","0","MORSE","GOP"
"3639","3639","MANSHARAMANI, VIKRAM","REP","S2NH00272","NH","0","MANSHARAMANI","GOP"
"3640","3640","FENTON, BRUCE","REP","S2NH00280","NH","0","FENTON","GOP"
"3641","3641","KAUFFMAN, JEREMY","LIB","S2NH00256","NH","0","KAUFFMAN","LIB"
"3642","3642","KAHN, KEVIN","LIB","S2NH00306","NH","0","KAHN","LIB"
"3643","3643","BYRNE, BRENDAN THOMAS JR","DEM","S0NJ00068","NJ","0","BYRNE","DEM"
"3644","3644","HAMM, LAWRENCE MR.","DEM","S0NJ00233","NJ","0","HAMM","DEM"
"3645","3645","LAUTENBERG, FRANK R","DEM","S2NJ00080","NJ","0","LAUTENBERG","DEM"
"3646","3646","BOOKER, CORY A.","DEM","S4NJ00185","NJ","0","BOOKER","DEM"
"3647","3647","MENENDEZ, ROBERT","DEM","S6NJ00289","NJ","0","MENENDEZ","DEM"
"3648","3648","ANDREWS, ROBERT E","DEM","S8NJ00392","NJ","0","ANDREWS","DEM"
"3649","3649","SINGH, HIRSH V","REP","S0NJ00191","NJ","0","SINGH","GOP"
"3650","3650","MEHTA, RIKIN","REP","S0NJ00217","NJ","0","MEHTA","GOP"
"3651","3651","MEISSNER, STUART","REP","S4NJ00250","NJ","0","MEISSNER","GOP"
"3652","3652","GOLDBERG, BRIAN DAVID MR","REP","S4NJ00292","NJ","0","GOLDBERG","GOP"
"3653","3653","ZIMMER, DICK","REP","S6NJ00131","NJ","0","ZIMMER","GOP"
"3654","3654","KEAN, THOMAS H JR","REP","S6NJ00271","NJ","0","KEAN","GOP"
"3655","3655","SINGH, HIRSH","REP","S8NJ00483","NJ","0","SINGH","GOP"
"3656","3656","BURKE, DANIEL C. MR.","IND","S0NJ00266","NJ","0","BURKE","IND"
"3657","3657","LUJAN, BEN RAY","DEM","S0NM00058","NM","0","LUJAN","DEM"
"3658","3658","TOULOUSE OLIVER, MAGGIE","DEM","S0NM00074","NM","0","TOULOUSE","DEM"
"3659","3659","HEINRICH, MARTIN","DEM","S2NM00088","NM","0","HEINRICH","DEM"
"3660","3660","UDALL, TOM","DEM","S8NM00184","NM","0","UDALL","DEM"
"3661","3661","CLARKSON, GAVIN","REP","S0NM00066","NM","0","CLARKSON","GOP"
"3662","3662","MARTINEZ, ELISA","REP","S0NM00090","NM","0","MARTINEZ","GOP"
"3663","3663","SANCHEZ, LOUIE J","REP","S0NM00116","NM","0","SANCHEZ","GOP"
"3664","3664","RONCHETTI, MARK V.","REP","S0NM00124","NM","0","RONCHETTI","GOP"
"3665","3665","SOWARDS, GREG","REP","S2NM00070","NM","0","SOWARDS","GOP"
"3666","3666","WALSH, BOB","LIB","S0NM00132","NM","0","WALSH","LIB"
"3667","3667","REID, HARRY","DEM","S6NV00028","NV","0","REID","DEM"
"3668","3668","CORTEZ MASTO, CATHERINE","DEM","S6NV00200","NV","0","CORTEZ","DEM"
"3669","3669","MAHENDRA, SUJEET BOBBY NARENDRA","DEM","S6NV00234","NV","0","MAHENDRA","DEM"
"3670","3670","ROSEN, JACKY","DEM","S8NV00156","NV","0","ROSEN","DEM"
"3671","3671","TARKANIAN, DANNY","REP","S0NV00203","NV","0","TARKANIAN","GOP"
"3672","3672","HELLER, DEAN","REP","S2NV00183","NV","0","HELLER","GOP"
"3673","3673","MENDENHALL, SHARELLE","REP","S2NV00290","NV","0","MENDENHALL","GOP"
"3674","3674","LAXALT, ADAM","REP","S2NV00324","NV","0","LAXALT","GOP"
"3675","3675","HOCKSTEDLER, WILLIAM ERIC","REP","S2NV00332","NV","0","HOCKSTEDLER","GOP"
"3676","3676","HECK, THOMAS","REP","S6NV00275","NV","0","HECK","GOP"
"3677","3677","LINDEMANN, BARRY","UN","S2NV00415","NV","0","LINDEMANN","UN"
"3678","3678","CLINTON, HILLARY RODHAM","DEM","S0NY00188","NY","0","CLINTON","DEM"
"3679","3679","GILLIBRAND, KIRSTEN","DEM","S0NY00410","NY","0","GILLIBRAND","DEM"
"3680","3680","SALEM, KHALED MR","DEM","S0NY00667","NY","0","SALEM","DEM"
